item_name	data_key	data_value	data_type	data_group
PD	SP1	0.25832393207933	float	ANI_full_percentage_identity
PD	UP1	0.226606903519868	float	ANI_full_percentage_identity
PD	OP4	0.25038673807124	float	ANI_full_percentage_identity
PD	TP1	0.764731708936628	float	ANI_full_percentage_identity
PD	NP2	0.230394250231549	float	ANI_full_percentage_identity
PD	OP7	0.255400349281653	float	ANI_full_percentage_identity
PD	XP11	0.75133964747217	float	ANI_full_percentage_identity
PD	TP12	0.768611294375955	float	ANI_full_percentage_identity
PD	TP9	0.768181175391286	float	ANI_full_percentage_identity
PD	TP14	0.767900640299039	float	ANI_full_percentage_identity
PD	NP1	0.233211904931135	float	ANI_full_percentage_identity
PD	XP1	0.752181133111819	float	ANI_full_percentage_identity
PD	NP4	0.232487644403358	float	ANI_full_percentage_identity
PD	OP8	0.24893042152179	float	ANI_full_percentage_identity
PD	TP18	0.767090902730414	float	ANI_full_percentage_identity
PD	UP2	0.226418988785789	float	ANI_full_percentage_identity
PD	SP2	0.198131146379556	float	ANI_full_percentage_identity
PD	TP8	0.766006177579759	float	ANI_full_percentage_identity
PD	SP3	0.196531432459397	float	ANI_full_percentage_identity
PD	TP17	0.763500517508058	float	ANI_full_percentage_identity
PD	OP1	0.248761146363315	float	ANI_full_percentage_identity
PD	SP8	0.243262523339201	float	ANI_full_percentage_identity
PD	OP3	0.25345433142956	float	ANI_full_percentage_identity
PD	OP5	0.256588807160379	float	ANI_full_percentage_identity
PD	XP6	0.751946916161627	float	ANI_full_percentage_identity
PD	TP13	0.76502245910909	float	ANI_full_percentage_identity
PD	TP11	0.767660209624775	float	ANI_full_percentage_identity
PD	XP4	0.752879643943173	float	ANI_full_percentage_identity
PD	XP12	0.75360292923316	float	ANI_full_percentage_identity
PD	VM	0.001140563081508	float	ANI_full_percentage_identity
PD	RP1	0.212619950963561	float	ANI_full_percentage_identity
PD	SP5	0.258620374471863	float	ANI_full_percentage_identity
PD	TP3	0.764197163153534	float	ANI_full_percentage_identity
PD	XP9	0.749830090934203	float	ANI_full_percentage_identity
PD	PD	1.0	float	ANI_full_percentage_identity
PD	SP4	0.197328239484778	float	ANI_full_percentage_identity
PD	XP7	0.750921672451852	float	ANI_full_percentage_identity
PD	PB	0.237775873241847	float	ANI_full_percentage_identity
PD	UP4	0.225001296723314	float	ANI_full_percentage_identity
PD	UP3	0.229385471839797	float	ANI_full_percentage_identity
PD	TP2	0.766343974498016	float	ANI_full_percentage_identity
PD	TP10	0.766212459921124	float	ANI_full_percentage_identity
PD	XP3	0.75033735212682	float	ANI_full_percentage_identity
PD	RP3	0.21237981503619	float	ANI_full_percentage_identity
PD	OP2	0.254742744097418	float	ANI_full_percentage_identity
PD	NP5	0.232481361349252	float	ANI_full_percentage_identity
PD	XP8	0.754622151645663	float	ANI_full_percentage_identity
PD	OP6	0.25937214122111	float	ANI_full_percentage_identity
PD	TP6	0.767200630538379	float	ANI_full_percentage_identity
PD	TP4	0.767117351329272	float	ANI_full_percentage_identity
PD	TP7	0.761317029217033	float	ANI_full_percentage_identity
PD	XP10	0.751159124999222	float	ANI_full_percentage_identity
SP4	XP2	0.155173255906952	float	ANI_full_percentage_identity
SP4	SP7	0.56342300224337	float	ANI_full_percentage_identity
SP4	NP8	0.818397428523879	float	ANI_full_percentage_identity
SP4	TP5	0.152851157567288	float	ANI_full_percentage_identity
SP4	TP16	0.155347150053252	float	ANI_full_percentage_identity
SP4	TP15	0.15249174806559	float	ANI_full_percentage_identity
SP4	XP5	0.154893932615913	float	ANI_full_percentage_identity
SP4	SP6	0.943620621762711	float	ANI_full_percentage_identity
SP4	SP1	0.681167600802691	float	ANI_full_percentage_identity
SP4	UP1	0.496003073387096	float	ANI_full_percentage_identity
SP4	OP4	0.661348212398038	float	ANI_full_percentage_identity
SP4	TP1	0.155557866955185	float	ANI_full_percentage_identity
SP4	NP2	0.50436605944069	float	ANI_full_percentage_identity
SP4	OP7	0.856602963757083	float	ANI_full_percentage_identity
SP4	XP11	0.154447220808868	float	ANI_full_percentage_identity
SP4	TP12	0.513138548841951	float	ANI_full_percentage_identity
SP4	TP9	0.153562877549261	float	ANI_full_percentage_identity
SP4	TP14	0.155596971488008	float	ANI_full_percentage_identity
SP4	NP1	0.506107668174675	float	ANI_full_percentage_identity
SP4	XP1	0.154682233655658	float	ANI_full_percentage_identity
SP4	NP4	0.874176047941337	float	ANI_full_percentage_identity
SP4	OP8	0.654829710401889	float	ANI_full_percentage_identity
SP4	TP18	0.160892270095712	float	ANI_full_percentage_identity
SP4	UP2	0.660064250468879	float	ANI_full_percentage_identity
SP4	SP2	0.563450625659874	float	ANI_full_percentage_identity
SP4	TP8	0.511827909590729	float	ANI_full_percentage_identity
SP4	SP3	0.562613088318673	float	ANI_full_percentage_identity
SP4	TP17	0.154661534249056	float	ANI_full_percentage_identity
SP4	OP1	0.671449395549517	float	ANI_full_percentage_identity
SP4	SP8	0.513396755415187	float	ANI_full_percentage_identity
SP4	OP3	0.758945553264782	float	ANI_full_percentage_identity
SP4	OP5	0.662308350887053	float	ANI_full_percentage_identity
SP4	XP6	0.154895885628998	float	ANI_full_percentage_identity
SP4	TP13	0.152155331016776	float	ANI_full_percentage_identity
SP4	TP11	0.152308266165806	float	ANI_full_percentage_identity
SP4	XP4	0.526112865411319	float	ANI_full_percentage_identity
SP4	XP12	0.155293515437395	float	ANI_full_percentage_identity
SP4	VM	0.00110204642338222	float	ANI_full_percentage_identity
SP4	RP1	0.510544070294973	float	ANI_full_percentage_identity
SP4	SP5	0.93927980441785	float	ANI_full_percentage_identity
SP4	TP3	0.152122069843858	float	ANI_full_percentage_identity
SP4	XP9	0.155189479834228	float	ANI_full_percentage_identity
SP4	PD	0.158045847117885	float	ANI_full_percentage_identity
SP4	SP4	1.0	float	ANI_full_percentage_identity
SP4	XP7	0.154878996373967	float	ANI_full_percentage_identity
SP4	PB	0.49205149348948	float	ANI_full_percentage_identity
SP4	UP4	0.659453787646564	float	ANI_full_percentage_identity
SP4	UP3	0.497115420980204	float	ANI_full_percentage_identity
SP4	TP2	0.15414598894634	float	ANI_full_percentage_identity
SP4	TP10	0.155232638722753	float	ANI_full_percentage_identity
SP4	XP3	0.160471618444583	float	ANI_full_percentage_identity
SP4	RP3	0.509914083285513	float	ANI_full_percentage_identity
SP4	OP2	0.509946782188932	float	ANI_full_percentage_identity
SP4	NP5	0.67166409073394	float	ANI_full_percentage_identity
SP4	XP8	0.154944747161408	float	ANI_full_percentage_identity
SP4	OP6	0.662179677383048	float	ANI_full_percentage_identity
SP4	TP6	0.155679786273406	float	ANI_full_percentage_identity
SP4	TP4	0.152015724578969	float	ANI_full_percentage_identity
SP4	TP7	0.151926163163378	float	ANI_full_percentage_identity
SP4	XP10	0.15505524119651	float	ANI_full_percentage_identity
XP7	XP2	0.997091344997366	float	ANI_full_percentage_identity
XP7	SP7	0.216367278224295	float	ANI_full_percentage_identity
XP7	NP8	0.254206132992034	float	ANI_full_percentage_identity
XP7	TP5	0.82765658936219	float	ANI_full_percentage_identity
XP7	TP16	0.827936400509158	float	ANI_full_percentage_identity
XP7	TP15	0.827893875177536	float	ANI_full_percentage_identity
XP7	XP5	0.998102632404707	float	ANI_full_percentage_identity
XP7	SP6	0.25719979934415	float	ANI_full_percentage_identity
XP7	SP1	0.256557870566049	float	ANI_full_percentage_identity
XP7	UP1	0.225890389145058	float	ANI_full_percentage_identity
XP7	OP4	0.266569655716904	float	ANI_full_percentage_identity
XP7	TP1	0.827035069278629	float	ANI_full_percentage_identity
XP7	NP2	0.25277542202993	float	ANI_full_percentage_identity
XP7	OP7	0.271608699188065	float	ANI_full_percentage_identity
XP7	XP11	0.995087221913351	float	ANI_full_percentage_identity
XP7	TP12	0.826612068728503	float	ANI_full_percentage_identity
XP7	TP9	0.82754888959566	float	ANI_full_percentage_identity
XP7	TP14	0.827398376616176	float	ANI_full_percentage_identity
XP7	NP1	0.253488121054582	float	ANI_full_percentage_identity
XP7	XP1	0.997285340182456	float	ANI_full_percentage_identity
XP7	NP4	0.25355990354609	float	ANI_full_percentage_identity
XP7	OP8	0.266714283020263	float	ANI_full_percentage_identity
XP7	TP18	0.82749173727822	float	ANI_full_percentage_identity
XP7	UP2	0.226294952215798	float	ANI_full_percentage_identity
XP7	SP2	0.216730097675076	float	ANI_full_percentage_identity
XP7	TP8	0.827319662867473	float	ANI_full_percentage_identity
XP7	SP3	0.215815948567097	float	ANI_full_percentage_identity
XP7	TP17	0.822864063591883	float	ANI_full_percentage_identity
XP7	OP1	0.269817194633591	float	ANI_full_percentage_identity
XP7	SP8	0.23947493490119	float	ANI_full_percentage_identity
XP7	OP3	0.27144045694435	float	ANI_full_percentage_identity
XP7	OP5	0.270742959761625	float	ANI_full_percentage_identity
XP7	XP6	0.992910301919788	float	ANI_full_percentage_identity
XP7	TP13	0.824808178601511	float	ANI_full_percentage_identity
XP7	TP11	0.828822458495524	float	ANI_full_percentage_identity
XP7	XP4	0.995450156831739	float	ANI_full_percentage_identity
XP7	XP12	0.997052676359503	float	ANI_full_percentage_identity
XP7	VM	0.00140904909962284	float	ANI_full_percentage_identity
XP7	RP1	0.22310996911589	float	ANI_full_percentage_identity
XP7	SP5	0.257123196527683	float	ANI_full_percentage_identity
XP7	TP3	0.824183556883418	float	ANI_full_percentage_identity
XP7	XP9	0.993129809340583	float	ANI_full_percentage_identity
XP7	PD	0.820536618283773	float	ANI_full_percentage_identity
XP7	SP4	0.216543296569776	float	ANI_full_percentage_identity
XP7	XP7	1.0	float	ANI_full_percentage_identity
XP7	PB	0.25833712801083	float	ANI_full_percentage_identity
XP7	UP4	0.227449111717982	float	ANI_full_percentage_identity
XP7	UP3	0.234180926333944	float	ANI_full_percentage_identity
XP7	TP2	0.826549016353393	float	ANI_full_percentage_identity
XP7	TP10	0.82712849363031	float	ANI_full_percentage_identity
XP7	XP3	0.995368412326619	float	ANI_full_percentage_identity
XP7	RP3	0.223182379118583	float	ANI_full_percentage_identity
XP7	OP2	0.270937715289818	float	ANI_full_percentage_identity
XP7	NP5	0.254109629566182	float	ANI_full_percentage_identity
XP7	XP8	0.99774222996737	float	ANI_full_percentage_identity
XP7	OP6	0.273913765979129	float	ANI_full_percentage_identity
XP7	TP6	0.826417172081978	float	ANI_full_percentage_identity
XP7	TP4	0.827350668123571	float	ANI_full_percentage_identity
XP7	TP7	0.825279250872798	float	ANI_full_percentage_identity
XP7	XP10	0.995860563311655	float	ANI_full_percentage_identity
PB	XP2	0.267920973281419	float	ANI_full_percentage_identity
PB	SP7	0.763773684054882	float	ANI_full_percentage_identity
PB	NP8	0.809676132735993	float	ANI_full_percentage_identity
PB	TP5	0.264424881661993	float	ANI_full_percentage_identity
PB	TP16	0.263697591649142	float	ANI_full_percentage_identity
PB	TP15	0.264147519664455	float	ANI_full_percentage_identity
PB	XP5	0.268422933599187	float	ANI_full_percentage_identity
PB	SP6	0.811615405312831	float	ANI_full_percentage_identity
PB	SP1	0.811795242070971	float	ANI_full_percentage_identity
PB	UP1	0.912165877507334	float	ANI_full_percentage_identity
PB	OP4	0.809929116251954	float	ANI_full_percentage_identity
PB	TP1	0.263873135908658	float	ANI_full_percentage_identity
PB	NP2	0.807776168757084	float	ANI_full_percentage_identity
PB	OP7	0.812990073605699	float	ANI_full_percentage_identity
PB	XP11	0.268166426912656	float	ANI_full_percentage_identity
PB	TP12	0.264203211148111	float	ANI_full_percentage_identity
PB	TP9	0.264058679749162	float	ANI_full_percentage_identity
PB	TP14	0.263251365744204	float	ANI_full_percentage_identity
PB	NP1	0.808981011490573	float	ANI_full_percentage_identity
PB	XP1	0.267681624082453	float	ANI_full_percentage_identity
PB	NP4	0.808812738431458	float	ANI_full_percentage_identity
PB	OP8	0.808441021437648	float	ANI_full_percentage_identity
PB	TP18	0.264058509823782	float	ANI_full_percentage_identity
PB	UP2	0.912176741992554	float	ANI_full_percentage_identity
PB	SP2	0.763692431595667	float	ANI_full_percentage_identity
PB	TP8	0.263525056469098	float	ANI_full_percentage_identity
PB	SP3	0.763117356892438	float	ANI_full_percentage_identity
PB	TP17	0.26342811045467	float	ANI_full_percentage_identity
PB	OP1	0.812469081926256	float	ANI_full_percentage_identity
PB	SP8	0.811105723354375	float	ANI_full_percentage_identity
PB	OP3	0.816860307548506	float	ANI_full_percentage_identity
PB	OP5	0.815596205957132	float	ANI_full_percentage_identity
PB	XP6	0.267767853530442	float	ANI_full_percentage_identity
PB	TP13	0.263107156758814	float	ANI_full_percentage_identity
PB	TP11	0.263557555783763	float	ANI_full_percentage_identity
PB	XP4	0.267670535439523	float	ANI_full_percentage_identity
PB	XP12	0.269073922246576	float	ANI_full_percentage_identity
PB	VM	0.000988356565065567	float	ANI_full_percentage_identity
PB	RP1	0.77199690231543	float	ANI_full_percentage_identity
PB	SP5	0.811397767370444	float	ANI_full_percentage_identity
PB	TP3	0.262866851703321	float	ANI_full_percentage_identity
PB	XP9	0.267192501177431	float	ANI_full_percentage_identity
PB	PD	0.272703180325191	float	ANI_full_percentage_identity
PB	SP4	0.763343791659465	float	ANI_full_percentage_identity
PB	XP7	0.267951105186877	float	ANI_full_percentage_identity
PB	PB	1.0	float	ANI_full_percentage_identity
PB	UP4	0.912313881075327	float	ANI_full_percentage_identity
PB	UP3	0.915864256788809	float	ANI_full_percentage_identity
PB	TP2	0.262664694038432	float	ANI_full_percentage_identity
PB	TP10	0.263288288694577	float	ANI_full_percentage_identity
PB	XP3	0.268111095819577	float	ANI_full_percentage_identity
PB	RP3	0.771555996976847	float	ANI_full_percentage_identity
PB	OP2	0.813197566562695	float	ANI_full_percentage_identity
PB	NP5	0.80914220824841	float	ANI_full_percentage_identity
PB	XP8	0.268330236160733	float	ANI_full_percentage_identity
PB	OP6	0.819001988940728	float	ANI_full_percentage_identity
PB	TP6	0.263796520326666	float	ANI_full_percentage_identity
PB	TP4	0.263743019166903	float	ANI_full_percentage_identity
PB	TP7	0.263171602117076	float	ANI_full_percentage_identity
PB	XP10	0.268408739351368	float	ANI_full_percentage_identity
UP4	XP2	0.15262019136032	float	ANI_full_percentage_identity
UP4	SP7	0.434302721731679	float	ANI_full_percentage_identity
UP4	NP8	0.600014555115996	float	ANI_full_percentage_identity
UP4	TP5	0.156394561938766	float	ANI_full_percentage_identity
UP4	TP16	0.158611632932227	float	ANI_full_percentage_identity
UP4	TP15	0.156304812986138	float	ANI_full_percentage_identity
UP4	XP5	0.152934958362388	float	ANI_full_percentage_identity
UP4	SP6	0.596136038627076	float	ANI_full_percentage_identity
UP4	SP1	0.762354554550746	float	ANI_full_percentage_identity
UP4	UP1	0.538252853370598	float	ANI_full_percentage_identity
UP4	OP4	0.737508189543483	float	ANI_full_percentage_identity
UP4	TP1	0.158626393275176	float	ANI_full_percentage_identity
UP4	NP2	0.457674482331644	float	ANI_full_percentage_identity
UP4	OP7	0.588777481462186	float	ANI_full_percentage_identity
UP4	XP11	0.152231477319922	float	ANI_full_percentage_identity
UP4	TP12	0.292146915897841	float	ANI_full_percentage_identity
UP4	TP9	0.156995078476006	float	ANI_full_percentage_identity
UP4	TP14	0.158891390868102	float	ANI_full_percentage_identity
UP4	NP1	0.460821837415017	float	ANI_full_percentage_identity
UP4	XP1	0.152530528777195	float	ANI_full_percentage_identity
UP4	NP4	0.60058928311926	float	ANI_full_percentage_identity
UP4	OP8	0.75121842003812	float	ANI_full_percentage_identity
UP4	TP18	0.16274022207074	float	ANI_full_percentage_identity
UP4	UP2	0.896749929931094	float	ANI_full_percentage_identity
UP4	SP2	0.434498605765432	float	ANI_full_percentage_identity
UP4	TP8	0.292024182921228	float	ANI_full_percentage_identity
UP4	SP3	0.433839846097139	float	ANI_full_percentage_identity
UP4	TP17	0.157887880798566	float	ANI_full_percentage_identity
UP4	OP1	0.754698502711108	float	ANI_full_percentage_identity
UP4	SP8	0.461251840066681	float	ANI_full_percentage_identity
UP4	OP3	0.581428206492666	float	ANI_full_percentage_identity
UP4	OP5	0.527036748078831	float	ANI_full_percentage_identity
UP4	XP6	0.152980005138496	float	ANI_full_percentage_identity
UP4	TP13	0.155236151017277	float	ANI_full_percentage_identity
UP4	TP11	0.155859915013079	float	ANI_full_percentage_identity
UP4	XP4	0.354730117256056	float	ANI_full_percentage_identity
UP4	XP12	0.153165263884929	float	ANI_full_percentage_identity
UP4	VM	0.00156636991787684	float	ANI_full_percentage_identity
UP4	RP1	0.438599820176388	float	ANI_full_percentage_identity
UP4	SP5	0.664628531364581	float	ANI_full_percentage_identity
UP4	TP3	0.155846537115793	float	ANI_full_percentage_identity
UP4	XP9	0.152322663328337	float	ANI_full_percentage_identity
UP4	PD	0.163042311454982	float	ANI_full_percentage_identity
UP4	SP4	0.578107235936038	float	ANI_full_percentage_identity
UP4	XP7	0.152514492315086	float	ANI_full_percentage_identity
UP4	PB	0.511810483816617	float	ANI_full_percentage_identity
UP4	UP4	1.0	float	ANI_full_percentage_identity
UP4	UP3	0.576504393636687	float	ANI_full_percentage_identity
UP4	TP2	0.157158699773805	float	ANI_full_percentage_identity
UP4	TP10	0.15808832309895	float	ANI_full_percentage_identity
UP4	XP3	0.156538123586163	float	ANI_full_percentage_identity
UP4	RP3	0.438562312970001	float	ANI_full_percentage_identity
UP4	OP2	0.450298126364005	float	ANI_full_percentage_identity
UP4	NP5	0.771646623646241	float	ANI_full_percentage_identity
UP4	XP8	0.152526228771205	float	ANI_full_percentage_identity
UP4	OP6	0.757175853259735	float	ANI_full_percentage_identity
UP4	TP6	0.158935177995014	float	ANI_full_percentage_identity
UP4	TP4	0.155687117433015	float	ANI_full_percentage_identity
UP4	TP7	0.155177750352101	float	ANI_full_percentage_identity
UP4	XP10	0.152989281991551	float	ANI_full_percentage_identity
UP3	XP2	0.218417340719091	float	ANI_full_percentage_identity
UP3	SP7	0.528948692182007	float	ANI_full_percentage_identity
UP3	NP8	0.558078566109348	float	ANI_full_percentage_identity
UP3	TP5	0.224375709708712	float	ANI_full_percentage_identity
UP3	TP16	0.224201595599065	float	ANI_full_percentage_identity
UP3	TP15	0.224705651506823	float	ANI_full_percentage_identity
UP3	XP5	0.218659537766759	float	ANI_full_percentage_identity
UP3	SP6	0.55755949309159	float	ANI_full_percentage_identity
UP3	SP1	0.558686371149195	float	ANI_full_percentage_identity
UP3	UP1	0.650619225081125	float	ANI_full_percentage_identity
UP3	OP4	0.554757956554033	float	ANI_full_percentage_identity
UP3	TP1	0.224651164895881	float	ANI_full_percentage_identity
UP3	NP2	0.557599960877608	float	ANI_full_percentage_identity
UP3	OP7	0.555219262034618	float	ANI_full_percentage_identity
UP3	XP11	0.21807990857468	float	ANI_full_percentage_identity
UP3	TP12	0.223937011289635	float	ANI_full_percentage_identity
UP3	TP9	0.224450870588007	float	ANI_full_percentage_identity
UP3	TP14	0.224169879640253	float	ANI_full_percentage_identity
UP3	NP1	0.558346741891182	float	ANI_full_percentage_identity
UP3	XP1	0.218129372148793	float	ANI_full_percentage_identity
UP3	NP4	0.55766918934371	float	ANI_full_percentage_identity
UP3	OP8	0.553157275394555	float	ANI_full_percentage_identity
UP3	TP18	0.224472816268953	float	ANI_full_percentage_identity
UP3	UP2	0.657091049928936	float	ANI_full_percentage_identity
UP3	SP2	0.52872523525678	float	ANI_full_percentage_identity
UP3	TP8	0.22418530082148	float	ANI_full_percentage_identity
UP3	SP3	0.528635032903399	float	ANI_full_percentage_identity
UP3	TP17	0.224166075656278	float	ANI_full_percentage_identity
UP3	OP1	0.554950674223261	float	ANI_full_percentage_identity
UP3	SP8	0.564951068286516	float	ANI_full_percentage_identity
UP3	OP3	0.556860712136135	float	ANI_full_percentage_identity
UP3	OP5	0.556617725808368	float	ANI_full_percentage_identity
UP3	XP6	0.218512872829479	float	ANI_full_percentage_identity
UP3	TP13	0.224064336281857	float	ANI_full_percentage_identity
UP3	TP11	0.22443914112171	float	ANI_full_percentage_identity
UP3	XP4	0.218477716366528	float	ANI_full_percentage_identity
UP3	XP12	0.218845907392182	float	ANI_full_percentage_identity
UP3	VM	0.00167482168503129	float	ANI_full_percentage_identity
UP3	RP1	0.534563818144015	float	ANI_full_percentage_identity
UP3	SP5	0.55730839707458	float	ANI_full_percentage_identity
UP3	TP3	0.224019882581647	float	ANI_full_percentage_identity
UP3	XP9	0.217889634029682	float	ANI_full_percentage_identity
UP3	PD	0.230871247527928	float	ANI_full_percentage_identity
UP3	SP4	0.528831999946365	float	ANI_full_percentage_identity
UP3	XP7	0.218170638028263	float	ANI_full_percentage_identity
UP3	PB	0.622421776840878	float	ANI_full_percentage_identity
UP3	UP4	0.659227976152918	float	ANI_full_percentage_identity
UP3	UP3	1.0	float	ANI_full_percentage_identity
UP3	TP2	0.224093356299487	float	ANI_full_percentage_identity
UP3	TP10	0.224000588271656	float	ANI_full_percentage_identity
UP3	XP3	0.218431162143614	float	ANI_full_percentage_identity
UP3	RP3	0.533707306265601	float	ANI_full_percentage_identity
UP3	OP2	0.555247944033607	float	ANI_full_percentage_identity
UP3	NP5	0.558176957659521	float	ANI_full_percentage_identity
UP3	XP8	0.218133602316523	float	ANI_full_percentage_identity
UP3	OP6	0.558435505310194	float	ANI_full_percentage_identity
UP3	TP6	0.224231843197592	float	ANI_full_percentage_identity
UP3	TP4	0.224447289580535	float	ANI_full_percentage_identity
UP3	TP7	0.224090576204562	float	ANI_full_percentage_identity
UP3	XP10	0.218908995396367	float	ANI_full_percentage_identity
TP2	XP2	0.434254383871736	float	ANI_full_percentage_identity
TP2	SP7	0.117107624160065	float	ANI_full_percentage_identity
TP2	NP8	0.135016974406202	float	ANI_full_percentage_identity
TP2	TP5	0.668697741219056	float	ANI_full_percentage_identity
TP2	TP16	0.970968011781045	float	ANI_full_percentage_identity
TP2	TP15	0.644610120315746	float	ANI_full_percentage_identity
TP2	XP5	0.434833274640658	float	ANI_full_percentage_identity
TP2	SP6	0.15131762263689	float	ANI_full_percentage_identity
TP2	SP1	0.151579543665849	float	ANI_full_percentage_identity
TP2	UP1	0.126508736693594	float	ANI_full_percentage_identity
TP2	OP4	0.147127109355234	float	ANI_full_percentage_identity
TP2	TP1	0.946869974019453	float	ANI_full_percentage_identity
TP2	NP2	0.131911744719807	float	ANI_full_percentage_identity
TP2	OP7	0.148785044326752	float	ANI_full_percentage_identity
TP2	XP11	0.433740615888524	float	ANI_full_percentage_identity
TP2	TP12	0.921264906153775	float	ANI_full_percentage_identity
TP2	TP9	0.851715719244522	float	ANI_full_percentage_identity
TP2	TP14	0.985056344956805	float	ANI_full_percentage_identity
TP2	NP1	0.132436220485193	float	ANI_full_percentage_identity
TP2	XP1	0.434610303909976	float	ANI_full_percentage_identity
TP2	NP4	0.135112254768623	float	ANI_full_percentage_identity
TP2	OP8	0.148124238106052	float	ANI_full_percentage_identity
TP2	TP18	0.95950649235573	float	ANI_full_percentage_identity
TP2	UP2	0.129469110027032	float	ANI_full_percentage_identity
TP2	SP2	0.117555229532936	float	ANI_full_percentage_identity
TP2	TP8	0.815672296238912	float	ANI_full_percentage_identity
TP2	SP3	0.116603524866378	float	ANI_full_percentage_identity
TP2	TP17	0.889130005389306	float	ANI_full_percentage_identity
TP2	OP1	0.148688800889131	float	ANI_full_percentage_identity
TP2	SP8	0.134497935930237	float	ANI_full_percentage_identity
TP2	OP3	0.148991514438792	float	ANI_full_percentage_identity
TP2	OP5	0.147250367275622	float	ANI_full_percentage_identity
TP2	XP6	0.43295443396007	float	ANI_full_percentage_identity
TP2	TP13	0.554071583248579	float	ANI_full_percentage_identity
TP2	TP11	0.665301839555318	float	ANI_full_percentage_identity
TP2	XP4	0.435535361445571	float	ANI_full_percentage_identity
TP2	XP12	0.435332366049554	float	ANI_full_percentage_identity
TP2	VM	0.00108900639858392	float	ANI_full_percentage_identity
TP2	RP1	0.117371616796603	float	ANI_full_percentage_identity
TP2	SP5	0.151357772715408	float	ANI_full_percentage_identity
TP2	TP3	0.645267450120453	float	ANI_full_percentage_identity
TP2	XP9	0.432620848084391	float	ANI_full_percentage_identity
TP2	PD	0.444013583254759	float	ANI_full_percentage_identity
TP2	SP4	0.119715989842297	float	ANI_full_percentage_identity
TP2	XP7	0.434512611695079	float	ANI_full_percentage_identity
TP2	PB	0.135413048923508	float	ANI_full_percentage_identity
TP2	UP4	0.131042922959999	float	ANI_full_percentage_identity
TP2	UP3	0.131651630355291	float	ANI_full_percentage_identity
TP2	TP2	1.0	float	ANI_full_percentage_identity
TP2	TP10	0.956885332467134	float	ANI_full_percentage_identity
TP2	XP3	0.433870702511575	float	ANI_full_percentage_identity
TP2	RP3	0.117196432854513	float	ANI_full_percentage_identity
TP2	OP2	0.145088764224902	float	ANI_full_percentage_identity
TP2	NP5	0.135305371525894	float	ANI_full_percentage_identity
TP2	XP8	0.434515237637755	float	ANI_full_percentage_identity
TP2	OP6	0.151358092657143	float	ANI_full_percentage_identity
TP2	TP6	0.985661753199062	float	ANI_full_percentage_identity
TP2	TP4	0.581382385597742	float	ANI_full_percentage_identity
TP2	TP7	0.544701733885174	float	ANI_full_percentage_identity
TP2	XP10	0.434291790813471	float	ANI_full_percentage_identity
TP10	XP2	0.427331810378087	float	ANI_full_percentage_identity
TP10	SP7	0.116761215934639	float	ANI_full_percentage_identity
TP10	NP8	0.134702288736982	float	ANI_full_percentage_identity
TP10	TP5	0.640352450683538	float	ANI_full_percentage_identity
TP10	TP16	0.968316546736344	float	ANI_full_percentage_identity
TP10	TP15	0.614802681309725	float	ANI_full_percentage_identity
TP10	XP5	0.428031716263115	float	ANI_full_percentage_identity
TP10	SP6	0.150090979067981	float	ANI_full_percentage_identity
TP10	SP1	0.150746818576066	float	ANI_full_percentage_identity
TP10	UP1	0.126625770010451	float	ANI_full_percentage_identity
TP10	OP4	0.146846053397983	float	ANI_full_percentage_identity
TP10	TP1	0.940704453024727	float	ANI_full_percentage_identity
TP10	NP2	0.131573748423399	float	ANI_full_percentage_identity
TP10	OP7	0.148241540499464	float	ANI_full_percentage_identity
TP10	XP11	0.427497066196362	float	ANI_full_percentage_identity
TP10	TP12	0.910759342438249	float	ANI_full_percentage_identity
TP10	TP9	0.836018152359124	float	ANI_full_percentage_identity
TP10	TP14	0.983605696940785	float	ANI_full_percentage_identity
TP10	NP1	0.132099543988395	float	ANI_full_percentage_identity
TP10	XP1	0.428081912978672	float	ANI_full_percentage_identity
TP10	NP4	0.13522503407077	float	ANI_full_percentage_identity
TP10	OP8	0.147278564900049	float	ANI_full_percentage_identity
TP10	TP18	0.956021295663155	float	ANI_full_percentage_identity
TP10	UP2	0.129867282291943	float	ANI_full_percentage_identity
TP10	SP2	0.117055362363042	float	ANI_full_percentage_identity
TP10	TP8	0.795791270662583	float	ANI_full_percentage_identity
TP10	SP3	0.116235985064057	float	ANI_full_percentage_identity
TP10	TP17	0.878658439793035	float	ANI_full_percentage_identity
TP10	OP1	0.148220287296073	float	ANI_full_percentage_identity
TP10	SP8	0.133449140019094	float	ANI_full_percentage_identity
TP10	OP3	0.148259695214784	float	ANI_full_percentage_identity
TP10	OP5	0.146403966281348	float	ANI_full_percentage_identity
TP10	XP6	0.426200005668016	float	ANI_full_percentage_identity
TP10	TP13	0.539478094912847	float	ANI_full_percentage_identity
TP10	TP11	0.635285369678032	float	ANI_full_percentage_identity
TP10	XP4	0.430157430636851	float	ANI_full_percentage_identity
TP10	XP12	0.429075891043272	float	ANI_full_percentage_identity
TP10	VM	0.000715803828045206	float	ANI_full_percentage_identity
TP10	RP1	0.117367845436548	float	ANI_full_percentage_identity
TP10	SP5	0.150123315256385	float	ANI_full_percentage_identity
TP10	TP3	0.614426889651563	float	ANI_full_percentage_identity
TP10	XP9	0.426102488868491	float	ANI_full_percentage_identity
TP10	PD	0.437169583547917	float	ANI_full_percentage_identity
TP10	SP4	0.119513784826918	float	ANI_full_percentage_identity
